Date,Region,Sales
26/12/2019,north,
26/12/2019,south,
26/12/2019,east,
26/12/2019,west,
26/12/2019,north,
26/12/2019,south,
26/12/2019,east,
26/12/2019,west,
26/12/2019,north,
26/12/2019,south,
26/12/2019,east,
26/12/2019,west,
26/12/2019,north,
26/12/2019,south,
26/12/2019,east,
26/12/2019,west,
26/12/2019,north,
26/12/2019,south,
26/12/2019,east,
26/12/2019,west,
26/12/2019,north,
26/12/2019,south,
26/12/2019,east,
26/12/2019,west,
27/12/2019,north,
27/12/2019,south,
27/12/2019,east,
27/12/2019,west,
27/12/2019,north,
27/12/2019,south,
27/12/2019,east,
27/12/2019,west,
27/12/2019,north,
27/12/2019,south,
27/12/2019,east,
27/12/2019,west,
27/12/2019,north,
27/12/2019,south,
27/12/2019,east,
27/12/2019,west,
27/12/2019,north,
27/12/2019,south,
27/12/2019,east,
27/12/2019,west,
27/12/2019,north,
27/12/2019,south,
27/12/2019,east,
27/12/2019,west,
27/12/2019,north,
27/12/2019,south,
27/12/2019,east,
27/12/2019,west,
28/12/2019,north,
28/12/2019,south,
28/12/2019,east,
28/12/2019,west,
28/12/2019,north,
28/12/2019,south,
28/12/2019,east,
28/12/2019,west,
28/12/2019,north,
28/12/2019,south,
28/12/2019,east,
28/12/2019,west,
28/12/2019,north,
28/12/2019,south,
28/12/2019,east,
28/12/2019,west,
28/12/2019,north,
28/12/2019,south,
28/12/2019,east,
28/12/2019,west,
28/12/2019,north,
28/12/2019,south,
28/12/2019,east,
28/12/2019,west,
28/12/2019,north,
28/12/2019,south,
28/12/2019,east,
28/12/2019,west,
29/12/2019,north,
29/12/2019,south,
29/12/2019,east,
29/12/2019,west,
29/12/2019,north,
29/12/2019,south,
29/12/2019,east,
29/12/2019,west,
29/12/2019,north,
29/12/2019,south,
29/12/2019,east,
29/12/2019,west,
29/12/2019,north,
29/12/2019,south,
29/12/2019,east,
29/12/2019,west,
29/12/2019,north,
29/12/2019,south,
29/12/2019,east,
29/12/2019,west,
29/12/2019,north,
29/12/2019,south,
29/12/2019,east,
29/12/2019,west,
29/12/2019,north,
29/12/2019,south,
29/12/2019,east,
29/12/2019,west,
30/12/2019,north,
30/12/2019,south,
30/12/2019,east,
30/12/2019,west,
30/12/2019,north,
30/12/2019,south,
30/12/2019,east,
30/12/2019,west,
30/12/2019,north,
30/12/2019,south,
30/12/2019,east,
30/12/2019,west,
30/12/2019,north,
30/12/2019,south,
30/12/2019,east,
30/12/2019,west,
30/12/2019,north,
30/12/2019,south,
30/12/2019,east,
30/12/2019,west,
30/12/2019,north,
30/12/2019,south,
30/12/2019,east,
30/12/2019,west,
30/12/2019,north,
30/12/2019,south,
30/12/2019,east,
30/12/2019,west,
31/12/2019,north,
31/12/2019,south,
31/12/2019,east,
31/12/2019,west,
31/12/2019,north,
31/12/2019,south,
31/12/2019,east,
31/12/2019,west,
31/12/2019,north,
31/12/2019,south,
31/12/2019,east,
31/12/2019,west,
31/12/2019,north,
31/12/2019,south,
31/12/2019,east,
31/12/2019,west,
31/12/2019,north,
31/12/2019,south,
31/12/2019,east,
31/12/2019,west,
31/12/2019,north,
31/12/2019,south,
31/12/2019,east,
31/12/2019,west,
31/12/2019,north,
31/12/2019,south,
31/12/2019,east,
31/12/2019,west,
1/01/2020,north,
1/01/2020,south,
1/01/2020,east,
1/01/2020,west,
1/01/2020,north,
1/01/2020,south,
1/01/2020,east,
1/01/2020,west,
1/01/2020,north,
1/01/2020,south,
1/01/2020,east,
1/01/2020,west,
1/01/2020,north,
1/01/2020,south,
1/01/2020,east,
1/01/2020,west,
1/01/2020,north,
1/01/2020,south,
1/01/2020,east,
1/01/2020,west,
1/01/2020,north,
1/01/2020,south,
1/01/2020,east,
1/01/2020,west,
1/01/2020,north,
1/01/2020,south,
1/01/2020,east,
1/01/2020,west,
2/01/2020,north,
2/01/2020,south,
2/01/2020,east,
2/01/2020,west,
2/01/2020,north,
2/01/2020,south,
2/01/2020,east,
2/01/2020,west,
2/01/2020,north,
2/01/2020,south,
2/01/2020,east,
2/01/2020,west,
2/01/2020,north,
2/01/2020,south,
2/01/2020,east,
2/01/2020,west,
2/01/2020,north,
2/01/2020,south,
2/01/2020,east,
2/01/2020,west,
2/01/2020,north,
2/01/2020,south,
2/01/2020,east,
2/01/2020,west,
2/01/2020,north,
2/01/2020,south,
2/01/2020,east,
2/01/2020,west,
3/01/2020,north,
3/01/2020,south,
3/01/2020,east,
3/01/2020,west,
3/01/2020,north,
3/01/2020,south,
3/01/2020,east,
3/01/2020,west,
3/01/2020,north,
3/01/2020,south,
3/01/2020,east,
3/01/2020,west,
3/01/2020,north,
3/01/2020,south,
3/01/2020,east,
3/01/2020,west,
3/01/2020,north,
3/01/2020,south,
3/01/2020,east,
3/01/2020,west,
3/01/2020,north,
3/01/2020,south,
3/01/2020,east,
3/01/2020,west,
3/01/2020,north,
3/01/2020,south,
3/01/2020,east,
3/01/2020,west,
4/01/2020,north,
4/01/2020,south,
4/01/2020,east,
4/01/2020,west,
4/01/2020,north,
4/01/2020,south,
4/01/2020,east,
4/01/2020,west,
4/01/2020,north,
4/01/2020,south,
4/01/2020,east,
4/01/2020,west,
4/01/2020,north,
4/01/2020,south,
4/01/2020,east,
4/01/2020,west,
4/01/2020,north,
4/01/2020,south,
4/01/2020,east,
4/01/2020,west,
4/01/2020,north,
4/01/2020,south,
4/01/2020,east,
4/01/2020,west,
4/01/2020,north,
4/01/2020,south,
4/01/2020,east,
4/01/2020,west,
5/01/2020,north,
5/01/2020,south,
5/01/2020,east,
5/01/2020,west,
5/01/2020,north,
5/01/2020,south,
5/01/2020,east,
5/01/2020,west,
5/01/2020,north,
5/01/2020,south,
5/01/2020,east,
5/01/2020,west,
5/01/2020,north,
5/01/2020,south,
5/01/2020,east,
5/01/2020,west,
5/01/2020,north,
5/01/2020,south,
5/01/2020,east,
5/01/2020,west,
5/01/2020,north,
5/01/2020,south,
5/01/2020,east,
5/01/2020,west,
5/01/2020,north,
5/01/2020,south,
5/01/2020,east,
5/01/2020,west,
6/01/2020,north,
6/01/2020,south,
6/01/2020,east,
6/01/2020,west,
6/01/2020,north,
6/01/2020,south,
6/01/2020,east,
6/01/2020,west,
6/01/2020,north,
6/01/2020,south,
6/01/2020,east,
6/01/2020,west,
6/01/2020,north,
6/01/2020,south,
6/01/2020,east,
6/01/2020,west,
6/01/2020,north,
6/01/2020,south,
6/01/2020,east,
6/01/2020,west,
6/01/2020,north,
6/01/2020,south,
6/01/2020,east,
6/01/2020,west,
6/01/2020,north,
6/01/2020,south,
6/01/2020,east,
6/01/2020,west,
7/01/2020,north,
7/01/2020,south,
7/01/2020,east,
7/01/2020,west,
7/01/2020,north,
7/01/2020,south,
7/01/2020,east,
7/01/2020,west,
7/01/2020,north,
7/01/2020,south,
7/01/2020,east,
7/01/2020,west,
7/01/2020,north,
7/01/2020,south,
7/01/2020,east,
7/01/2020,west,
7/01/2020,north,
7/01/2020,south,
7/01/2020,east,
7/01/2020,west,
7/01/2020,north,
7/01/2020,south,
7/01/2020,east,
7/01/2020,west,
7/01/2020,north,
7/01/2020,south,
7/01/2020,east,
7/01/2020,west,
8/01/2020,north,
8/01/2020,south,
8/01/2020,east,
8/01/2020,west,
8/01/2020,north,
8/01/2020,south,
8/01/2020,east,
8/01/2020,west,
8/01/2020,north,
8/01/2020,south,
8/01/2020,east,
8/01/2020,west,
8/01/2020,north,
8/01/2020,south,
8/01/2020,east,
8/01/2020,west,
8/01/2020,north,
8/01/2020,south,
8/01/2020,east,
8/01/2020,west,
8/01/2020,north,
8/01/2020,south,
8/01/2020,east,
8/01/2020,west,
8/01/2020,north,
8/01/2020,south,
8/01/2020,east,
8/01/2020,west,
9/01/2020,north,
9/01/2020,south,
9/01/2020,east,
9/01/2020,west,
9/01/2020,north,
9/01/2020,south,
9/01/2020,east,
9/01/2020,west,
9/01/2020,north,
9/01/2020,south,
9/01/2020,east,
9/01/2020,west,
9/01/2020,north,
9/01/2020,south,
9/01/2020,east,
9/01/2020,west,
9/01/2020,north,
9/01/2020,south,
9/01/2020,east,
9/01/2020,west,
9/01/2020,north,
9/01/2020,south,
9/01/2020,east,
9/01/2020,west,
9/01/2020,north,
9/01/2020,south,
9/01/2020,east,
9/01/2020,west,
10/01/2020,north,
10/01/2020,south,
10/01/2020,east,
10/01/2020,west,
10/01/2020,north,
10/01/2020,south,
10/01/2020,east,
10/01/2020,west,
10/01/2020,north,
10/01/2020,south,
10/01/2020,east,
10/01/2020,west,
10/01/2020,north,
10/01/2020,south,
10/01/2020,east,
10/01/2020,west,
10/01/2020,north,
10/01/2020,south,
10/01/2020,east,
10/01/2020,west,
10/01/2020,north,
10/01/2020,south,
10/01/2020,east,
10/01/2020,west,
10/01/2020,north,
10/01/2020,south,
10/01/2020,east,
10/01/2020,west,
11/01/2020,north,
11/01/2020,south,
11/01/2020,east,
11/01/2020,west,
11/01/2020,north,
11/01/2020,south,
11/01/2020,east,
11/01/2020,west,
11/01/2020,north,
11/01/2020,south,
11/01/2020,east,
11/01/2020,west,
11/01/2020,north,
11/01/2020,south,
11/01/2020,east,
11/01/2020,west,
11/01/2020,north,
11/01/2020,south,
11/01/2020,east,
11/01/2020,west,
11/01/2020,north,
11/01/2020,south,
11/01/2020,east,
11/01/2020,west,
11/01/2020,north,
11/01/2020,south,
11/01/2020,east,
11/01/2020,west,
12/01/2020,north,
12/01/2020,south,
12/01/2020,east,
12/01/2020,west,
12/01/2020,north,
12/01/2020,south,
12/01/2020,east,
12/01/2020,west,
12/01/2020,north,
12/01/2020,south,
12/01/2020,east,
12/01/2020,west,
12/01/2020,north,
12/01/2020,south,
12/01/2020,east,
12/01/2020,west,
12/01/2020,north,
12/01/2020,south,
12/01/2020,east,
12/01/2020,west,
12/01/2020,north,
12/01/2020,south,
12/01/2020,east,
12/01/2020,west,
12/01/2020,north,
12/01/2020,south,
12/01/2020,east,
12/01/2020,west,
13/01/2020,north,
13/01/2020,south,
13/01/2020,east,
13/01/2020,west,
13/01/2020,north,
13/01/2020,south,
13/01/2020,east,
13/01/2020,west,
13/01/2020,north,
13/01/2020,south,
13/01/2020,east,
13/01/2020,west,
13/01/2020,north,
13/01/2020,south,
13/01/2020,east,
13/01/2020,west,
13/01/2020,north,
13/01/2020,south,
13/01/2020,east,
13/01/2020,west,
13/01/2020,north,
13/01/2020,south,
13/01/2020,east,
13/01/2020,west,
13/01/2020,north,
13/01/2020,south,
13/01/2020,east,
13/01/2020,west,
14/01/2020,north,
14/01/2020,south,
14/01/2020,east,
14/01/2020,west,
14/01/2020,north,
14/01/2020,south,
14/01/2020,east,
14/01/2020,west,
14/01/2020,north,
14/01/2020,south,
14/01/2020,east,
14/01/2020,west,
14/01/2020,north,
14/01/2020,south,
14/01/2020,east,
14/01/2020,west,
14/01/2020,north,
14/01/2020,south,
14/01/2020,east,
14/01/2020,west,
14/01/2020,north,
14/01/2020,south,
14/01/2020,east,
14/01/2020,west,
14/01/2020,north,
14/01/2020,south,
14/01/2020,east,
14/01/2020,west,
15/01/2020,north,
15/01/2020,south,
15/01/2020,east,
15/01/2020,west,
15/01/2020,north,
15/01/2020,south,
15/01/2020,east,
15/01/2020,west,
15/01/2020,north,
15/01/2020,south,
15/01/2020,east,
15/01/2020,west,
15/01/2020,north,
15/01/2020,south,
15/01/2020,east,
15/01/2020,west,
15/01/2020,north,
15/01/2020,south,
15/01/2020,east,
15/01/2020,west,
15/01/2020,north,
15/01/2020,south,
15/01/2020,east,
15/01/2020,west,
15/01/2020,north,
15/01/2020,south,
15/01/2020,east,
15/01/2020,west,
16/01/2020,north,
16/01/2020,south,
16/01/2020,east,
16/01/2020,west,
16/01/2020,north,
16/01/2020,south,
16/01/2020,east,
16/01/2020,west,
16/01/2020,north,
16/01/2020,south,
16/01/2020,east,
16/01/2020,west,
16/01/2020,north,
16/01/2020,south,
16/01/2020,east,
16/01/2020,west,
16/01/2020,north,
16/01/2020,south,
16/01/2020,east,
16/01/2020,west,
16/01/2020,north,
16/01/2020,south,
16/01/2020,east,
16/01/2020,west,
16/01/2020,north,
16/01/2020,south,
16/01/2020,east,
16/01/2020,west,
17/01/2020,north,
17/01/2020,south,
17/01/2020,east,
17/01/2020,west,
17/01/2020,north,
17/01/2020,south,
17/01/2020,east,
17/01/2020,west,
17/01/2020,north,
17/01/2020,south,
17/01/2020,east,
17/01/2020,west,
17/01/2020,north,
17/01/2020,south,
17/01/2020,east,
17/01/2020,west,
17/01/2020,north,
17/01/2020,south,
17/01/2020,east,
17/01/2020,west,
17/01/2020,north,
17/01/2020,south,
17/01/2020,east,
17/01/2020,west,
17/01/2020,north,
17/01/2020,south,
17/01/2020,east,
17/01/2020,west,
18/01/2020,north,
18/01/2020,south,
18/01/2020,east,
18/01/2020,west,
18/01/2020,north,
18/01/2020,south,
18/01/2020,east,
18/01/2020,west,
18/01/2020,north,
18/01/2020,south,
18/01/2020,east,
18/01/2020,west,
18/01/2020,north,
18/01/2020,south,
18/01/2020,east,
18/01/2020,west,
18/01/2020,north,
18/01/2020,south,
18/01/2020,east,
18/01/2020,west,
18/01/2020,north,
18/01/2020,south,
18/01/2020,east,
18/01/2020,west,
18/01/2020,north,
18/01/2020,south,
18/01/2020,east,
18/01/2020,west,
19/01/2020,north,
19/01/2020,south,
19/01/2020,east,
19/01/2020,west,
19/01/2020,north,
19/01/2020,south,
19/01/2020,east,
19/01/2020,west,
19/01/2020,north,
19/01/2020,south,
19/01/2020,east,
19/01/2020,west,
19/01/2020,north,
19/01/2020,south,
19/01/2020,east,
19/01/2020,west,
19/01/2020,north,
19/01/2020,south,
19/01/2020,east,
19/01/2020,west,
19/01/2020,north,
19/01/2020,south,
19/01/2020,east,
19/01/2020,west,
19/01/2020,north,
19/01/2020,south,
19/01/2020,east,
19/01/2020,west,
20/01/2020,north,
20/01/2020,south,
20/01/2020,east,
20/01/2020,west,
20/01/2020,north,
20/01/2020,south,
20/01/2020,east,
20/01/2020,west,
20/01/2020,north,
20/01/2020,south,
20/01/2020,east,
20/01/2020,west,
20/01/2020,north,
20/01/2020,south,
20/01/2020,east,
20/01/2020,west,
20/01/2020,north,
20/01/2020,south,
20/01/2020,east,
20/01/2020,west,
20/01/2020,north,
20/01/2020,south,
20/01/2020,east,
20/01/2020,west,
20/01/2020,north,
20/01/2020,south,
20/01/2020,east,
20/01/2020,west,
21/01/2020,north,
21/01/2020,south,
21/01/2020,east,
21/01/2020,west,
21/01/2020,north,
21/01/2020,south,
21/01/2020,east,
21/01/2020,west,
21/01/2020,north,
21/01/2020,south,
21/01/2020,east,
21/01/2020,west,
21/01/2020,north,
21/01/2020,south,
21/01/2020,east,
21/01/2020,west,
21/01/2020,north,
21/01/2020,south,
21/01/2020,east,
21/01/2020,west,
21/01/2020,north,
21/01/2020,south,
21/01/2020,east,
21/01/2020,west,
21/01/2020,north,
21/01/2020,south,
21/01/2020,east,
21/01/2020,west,
22/01/2020,north,
22/01/2020,south,
22/01/2020,east,
22/01/2020,west,
22/01/2020,north,
22/01/2020,south,
22/01/2020,east,
22/01/2020,west,
22/01/2020,north,
22/01/2020,south,
22/01/2020,east,
22/01/2020,west,
22/01/2020,north,
22/01/2020,south,
22/01/2020,east,
22/01/2020,west,
22/01/2020,north,
22/01/2020,south,
22/01/2020,east,
22/01/2020,west,
22/01/2020,north,
22/01/2020,south,
22/01/2020,east,
22/01/2020,west,
22/01/2020,north,
22/01/2020,south,
22/01/2020,east,
22/01/2020,west,
23/01/2020,north,
23/01/2020,south,
23/01/2020,east,
23/01/2020,west,
23/01/2020,north,
23/01/2020,south,
23/01/2020,east,
23/01/2020,west,
23/01/2020,north,
23/01/2020,south,
23/01/2020,east,
23/01/2020,west,
23/01/2020,north,
23/01/2020,south,
23/01/2020,east,
23/01/2020,west,
23/01/2020,north,
23/01/2020,south,
23/01/2020,east,
23/01/2020,west,
23/01/2020,north,
23/01/2020,south,
23/01/2020,east,
23/01/2020,west,
23/01/2020,north,
23/01/2020,south,
23/01/2020,east,
23/01/2020,west,
24/01/2020,north,
24/01/2020,south,
24/01/2020,east,
24/01/2020,west,
24/01/2020,north,
24/01/2020,south,
24/01/2020,east,
24/01/2020,west,
24/01/2020,north,
24/01/2020,south,
24/01/2020,east,
24/01/2020,west,
24/01/2020,north,
24/01/2020,south,
24/01/2020,east,
24/01/2020,west,
24/01/2020,north,
24/01/2020,south,
24/01/2020,east,
24/01/2020,west,
24/01/2020,north,
24/01/2020,south,
24/01/2020,east,
24/01/2020,west,
24/01/2020,north,
24/01/2020,south,
24/01/2020,east,
24/01/2020,west,
25/01/2020,north,
25/01/2020,south,
25/01/2020,east,
25/01/2020,west,
25/01/2020,north,
25/01/2020,south,
25/01/2020,east,
25/01/2020,west,
25/01/2020,north,
25/01/2020,south,
25/01/2020,east,
25/01/2020,west,
25/01/2020,north,
25/01/2020,south,
25/01/2020,east,
25/01/2020,west,
25/01/2020,north,
25/01/2020,south,
25/01/2020,east,
25/01/2020,west,
25/01/2020,north,
25/01/2020,south,
25/01/2020,east,
25/01/2020,west,
25/01/2020,north,
25/01/2020,south,
25/01/2020,east,
25/01/2020,west,
26/01/2020,north,
26/01/2020,south,
26/01/2020,east,
26/01/2020,west,
26/01/2020,north,
26/01/2020,south,
26/01/2020,east,
26/01/2020,west,
26/01/2020,north,
26/01/2020,south,
26/01/2020,east,
26/01/2020,west,
26/01/2020,north,
26/01/2020,south,
26/01/2020,east,
26/01/2020,west,
26/01/2020,north,
26/01/2020,south,
26/01/2020,east,
26/01/2020,west,
26/01/2020,north,
26/01/2020,south,
26/01/2020,east,
26/01/2020,west,
26/01/2020,north,
26/01/2020,south,
26/01/2020,east,
26/01/2020,west,
27/01/2020,north,
27/01/2020,south,
27/01/2020,east,
27/01/2020,west,
27/01/2020,north,
27/01/2020,south,
27/01/2020,east,
27/01/2020,west,
27/01/2020,north,
27/01/2020,south,
27/01/2020,east,
27/01/2020,west,
27/01/2020,north,
27/01/2020,south,
27/01/2020,east,
27/01/2020,west,
27/01/2020,north,
27/01/2020,south,
27/01/2020,east,
27/01/2020,west,
27/01/2020,north,
27/01/2020,south,
27/01/2020,east,
27/01/2020,west,
27/01/2020,north,
27/01/2020,south,
27/01/2020,east,
27/01/2020,west,
28/01/2020,north,
28/01/2020,south,
28/01/2020,east,
28/01/2020,west,
28/01/2020,north,
28/01/2020,south,
28/01/2020,east,
28/01/2020,west,
28/01/2020,north,
28/01/2020,south,
28/01/2020,east,
28/01/2020,west,
28/01/2020,north,
28/01/2020,south,
28/01/2020,east,
28/01/2020,west,
28/01/2020,north,
28/01/2020,south,
28/01/2020,east,
28/01/2020,west,
28/01/2020,north,
28/01/2020,south,
28/01/2020,east,
28/01/2020,west,
28/01/2020,north,
28/01/2020,south,
28/01/2020,east,
28/01/2020,west,
29/01/2020,north,
29/01/2020,south,
29/01/2020,east,
29/01/2020,west,
29/01/2020,north,
29/01/2020,south,
29/01/2020,east,
29/01/2020,west,
29/01/2020,north,
29/01/2020,south,
29/01/2020,east,
29/01/2020,west,
29/01/2020,north,
29/01/2020,south,
29/01/2020,east,
29/01/2020,west,
29/01/2020,north,
29/01/2020,south,
29/01/2020,east,
29/01/2020,west,
29/01/2020,north,
29/01/2020,south,
29/01/2020,east,
29/01/2020,west,
29/01/2020,north,
29/01/2020,south,
29/01/2020,east,
29/01/2020,west,
30/01/2020,north,
30/01/2020,south,
30/01/2020,east,
30/01/2020,west,
30/01/2020,north,
30/01/2020,south,
30/01/2020,east,
30/01/2020,west,
30/01/2020,north,
30/01/2020,south,
30/01/2020,east,
30/01/2020,west,
30/01/2020,north,
30/01/2020,south,
30/01/2020,east,
30/01/2020,west,
30/01/2020,north,
30/01/2020,south,
30/01/2020,east,
30/01/2020,west,
30/01/2020,north,
30/01/2020,south,
30/01/2020,east,
30/01/2020,west,
30/01/2020,north,
30/01/2020,south,
30/01/2020,east,
30/01/2020,west,
31/01/2020,north,
31/01/2020,south,
31/01/2020,east,
31/01/2020,west,
31/01/2020,north,
31/01/2020,south,
31/01/2020,east,
31/01/2020,west,
31/01/2020,north,
31/01/2020,south,
31/01/2020,east,
31/01/2020,west,
31/01/2020,north,
31/01/2020,south,
31/01/2020,east,
31/01/2020,west,
31/01/2020,north,
31/01/2020,south,
31/01/2020,east,
31/01/2020,west,
31/01/2020,north,
31/01/2020,south,
31/01/2020,east,
31/01/2020,west,
31/01/2020,north,
31/01/2020,south,
31/01/2020,east,
31/01/2020,west,
1/02/2020,north,
1/02/2020,south,
1/02/2020,east,
1/02/2020,west,
1/02/2020,north,
1/02/2020,south,
1/02/2020,east,
1/02/2020,west,
1/02/2020,north,
1/02/2020,south,
1/02/2020,east,
1/02/2020,west,
1/02/2020,north,
1/02/2020,south,
1/02/2020,east,
1/02/2020,west,
1/02/2020,north,
1/02/2020,south,
1/02/2020,east,
1/02/2020,west,
1/02/2020,north,
1/02/2020,south,
1/02/2020,east,
1/02/2020,west,
1/02/2020,north,
1/02/2020,south,
1/02/2020,east,
1/02/2020,west,
2/02/2020,north,
2/02/2020,south,
2/02/2020,east,
2/02/2020,west,
2/02/2020,north,
2/02/2020,south,
2/02/2020,east,
2/02/2020,west,
2/02/2020,north,
2/02/2020,south,
2/02/2020,east,
2/02/2020,west,
2/02/2020,north,
2/02/2020,south,
2/02/2020,east,
2/02/2020,west,
2/02/2020,north,
2/02/2020,south,
2/02/2020,east,
2/02/2020,west,
2/02/2020,north,
2/02/2020,south,
2/02/2020,east,
2/02/2020,west,
2/02/2020,north,
2/02/2020,south,
2/02/2020,east,
2/02/2020,west,
3/02/2020,north,
3/02/2020,south,
3/02/2020,east,
3/02/2020,west,
3/02/2020,north,
3/02/2020,south,
3/02/2020,east,
3/02/2020,west,
3/02/2020,north,
3/02/2020,south,
3/02/2020,east,
3/02/2020,west,
3/02/2020,north,
3/02/2020,south,
3/02/2020,east,
3/02/2020,west,
3/02/2020,north,
3/02/2020,south,
3/02/2020,east,
3/02/2020,west,
3/02/2020,north,
3/02/2020,south,
3/02/2020,east,
3/02/2020,west,
3/02/2020,north,
3/02/2020,south,
3/02/2020,east,
3/02/2020,west,
4/02/2020,north,
4/02/2020,south,
4/02/2020,east,
4/02/2020,west,
4/02/2020,north,
4/02/2020,south,
4/02/2020,east,
4/02/2020,west,
4/02/2020,north,
4/02/2020,south,
4/02/2020,east,
4/02/2020,west,
4/02/2020,north,
4/02/2020,south,
4/02/2020,east,
4/02/2020,west,
4/02/2020,north,
4/02/2020,south,
4/02/2020,east,
4/02/2020,west,
4/02/2020,north,
4/02/2020,south,
4/02/2020,east,
4/02/2020,west,
4/02/2020,north,
4/02/2020,south,
4/02/2020,east,
4/02/2020,west,
5/02/2020,north,
5/02/2020,south,
5/02/2020,east,
5/02/2020,west,
5/02/2020,north,
5/02/2020,south,
5/02/2020,east,
5/02/2020,west,
5/02/2020,north,
5/02/2020,south,
5/02/2020,east,
5/02/2020,west,
5/02/2020,north,
5/02/2020,south,
5/02/2020,east,
5/02/2020,west,
5/02/2020,north,
5/02/2020,south,
5/02/2020,east,
5/02/2020,west,
5/02/2020,north,
5/02/2020,south,
5/02/2020,east,
5/02/2020,west,
5/02/2020,north,
5/02/2020,south,
5/02/2020,east,
5/02/2020,west,
6/02/2020,north,
6/02/2020,south,
6/02/2020,east,
6/02/2020,west,
6/02/2020,north,
6/02/2020,south,
6/02/2020,east,
6/02/2020,west,
6/02/2020,north,
6/02/2020,south,
6/02/2020,east,
6/02/2020,west,
6/02/2020,north,
6/02/2020,south,
6/02/2020,east,
6/02/2020,west,
6/02/2020,north,
6/02/2020,south,
6/02/2020,east,
6/02/2020,west,
6/02/2020,north,
6/02/2020,south,
6/02/2020,east,
6/02/2020,west,
6/02/2020,north,
6/02/2020,south,
6/02/2020,east,
6/02/2020,west,
7/02/2020,north,
7/02/2020,south,
7/02/2020,east,
7/02/2020,west,
7/02/2020,north,
7/02/2020,south,
7/02/2020,east,
7/02/2020,west,
7/02/2020,north,
7/02/2020,south,
7/02/2020,east,
7/02/2020,west,
7/02/2020,north,
7/02/2020,south,
7/02/2020,east,
7/02/2020,west,
7/02/2020,north,
7/02/2020,south,
